source_url,publisher_domain,headline,snippet,deportee_count,origin_country,destination_country,conducting_agency,transport_mode,date_discovered,Urgency,DeportationType
https://apnews.com/article/cardenales-willson-contreras-expulsion-bate-mlb-de1ef8bfcda4cbf752499eea573c9736,apnews.com,Willson Contreras es expulsado y golpea a su propio coach con un ...,"4 days ago ... ... expulsión del duelo ante los Piratas de Pittsburgh, el lunes 25 de agosto de 2025 (AP Foto/Jeff Roberson). Read More. Updated 10:14 PM PDT, August 25, 2025.",0,,de,Unknown,bus,2025-08-30T16:00:01.433511Z,Low,Group
https://apnews.com/article/kilmar-abrego-garcia-release-deportation-tennessee-maryland-9789a9ff1e8bd2dcf1e7a22d8ce2a7ff,apnews.com,Kilmar Abrego Garcia has been freed from jail | AP News,7 days ago ... U.S. officials argued Abrego Garcia can be deported because he came to the U.S. illegally and because an immigration judge deemed him eligible for expulsion in ...,0,jail,the,Unknown,unknown,2025-08-30T16:00:01.433951Z,Low,Group
https://apnews.com/video/park-chan-wook-addresses-wga-expulsion-d9ea218dc0b94920a19209618a2982e8,apnews.com,Park Chan-wook addresses WGA expulsion | AP News,"Aug 20, 2025 ... Director Park Chan-wook discusses his recent expulsion from the Writers Guild of America over alleged strike violations.",0,the Writers Guild of America over alleged strike violations,,Unknown,unknown,2025-08-30T16:00:01.434378Z,Low,Group
https://apnews.com/article/israel-palestinians-hamas-war-gaza-offensive-netanyahu-explainer-614c49ba068155488e67731fdabafce4,apnews.com,Israel to call up reserves as part of new Gaza offensive | AP News,"Aug 19, 2025 ... The Palestinians and much of the international community see it as forcible expulsion because Israel's offensive has made much of Gaza uninhabitable. They ...",0,,call up reserves as part of new Gaza offensive,Unknown,unknown,2025-08-30T16:00:01.434865Z,Low,Group
https://apnews.com/article/abrego-garcia-release-deportation-trial-d56bcbe412d617cf042a76463ef4c799,apnews.com,Abrego Garcia's lawyers ask a judge to dismiss smuggling charges ...,"Aug 18, 2025 ... Abrego Garcia became a prominent face in the debate over Trump's immigration policies following his wrongful expulsion to El Salvador in March. Trump's ...",0,,dismiss smuggling charges,Unknown,unknown,2025-08-30T16:00:01.435318Z,Low,Group
https://apnews.com/article/kenya-religion-rastafarians-africa-haile-selassie-c6f7c3fa262f2c99146d192b28c33224,apnews.com,Kenya's Rastafari community celebrates new tabernacle opening ...,"Aug 18, 2025 ... The student's refusal to cut her locks had resulted in her expulsion from school, but the High Court ruled Rastafari was a legitimate religion that should be ...",0,school,cut her locks had resulted in her expulsion from school,Unknown,unknown,2025-08-30T16:00:01.435738Z,Low,Group
https://apnews.com/article/israel-palestinians-hamas-war-ceasefire-hostages-talks-trump-f3d4c2e92fa59452954e799a75705861,apnews.com,What to know about talks on Israel-Hamas ceasefire | AP News,"Aug 18, 2025 ... Palestinians and much of the international community view it as forcible expulsion. Earlier this month, Netanyahu announced plans to occupy Gaza City and ...",0,,know about talks on Israel,Unknown,unknown,2025-08-30T16:00:01.436868Z,Low,Group
https://apnews.com/article/student-loan-forgiveness-public-service-changes-trump-69243c5b83f3fe42c56744004a1a27fe,apnews.com,Student loan forgiveness: Trump proposes exclusions for 'illegal ...,"Aug 14, 2025 ... If a state or federal court rules against an employer, that could lead to its expulsion from the program, or if the employer is involved in a legal ...",0,the program,its expulsion from the program,Unknown,unknown,2025-08-30T16:00:01.437305Z,Low,Group
https://apnews.com/article/israel-palestinians-hamas-war-gaza-resettlement-migration-trump-netanyahu-53cd2eb252a5d304006872c63772eee2,apnews.com,In their words: Israeli leaders support mass relocation of ...,"Aug 14, 2025 ... Rights groups and much of the international community say it would amount to forcible expulsion in violation of international law. The issue is likely to ...",0,,forcible expulsion in violation of international law,Unknown,unknown,2025-08-30T16:00:01.437782Z,Low,Mass
https://apnews.com/article/afghanistan-taliban-takeover-four-years-d021b123d4ff7dc847d2801253b7b785,apnews.com,5 things to know after 4 years of Taliban rule in Afghanistan | AP News,"Aug 13, 2025 ... The cuts coincide with the mass expulsions of Afghans from neighboring countries, swelling the population and the ranks of the unemployed while also halting the ...",0,neighboring countries,know after,Unknown,unknown,2025-08-30T16:00:01.438192Z,Low,Mass
https://apnews.com/article/man-city-charges-premier-league-masters-b1ec167f9f8b79a9e0fa3d3f0b6a3d0b,apnews.com,Premier League CEO calls for patience with Man City legal case ...,"Aug 12, 2025 ... Punishment could be as extreme as expulsion from the top flight. City has always denied the charges. The issue hangs over the start of another Premier ...",0,the top flight,,Unknown,unknown,2025-08-30T16:00:01.438643Z,Low,Group
https://apnews.com/article/israel-palestinians-hamas-war-gaza-relocation-south-sudan-15191c194cb6f972bc627a382d830edd,apnews.com,Israel explores resettling Palestinians from Gaza in South Sudan ...,"Aug 11, 2025 ... Palestinians, rights groups, and much of the international community have rejected the proposals as a blueprint for forcible expulsion in violation of ...",0,Gaza in South Sudan,,Unknown,unknown,2025-08-30T16:00:01.439060Z,Low,Mass
https://apnews.com/article/australia-rapist-nsw-mp-gareth-ward-resigns-9542d3dd52f86708627a57542d1cbe5c,apnews.com,Jailed Australian lawmaker Gareth Ward resigns weeks after rape ...,"Aug 7, 2025 ... Expulsions from Australian legislatures are rare and only lawmakers in New South Wales and Victoria have ever exercised their powers to oust their peers by vote ...",0,Australian legislatures are rare and only lawmakers in New South Wales and Victoria have ever exercised their powers to oust their peers by vote,oust their peers by vote,Unknown,unknown,2025-08-30T16:00:01.439467Z,Low,Group
https://www.cnn.com/2025/08/28/americas/mexico-senators-fight-intl-latam,www.cnn.com,"Fight breaks out in Mexican Senate, following debate on US military ...",2 days ago ... He also said he would seek the expulsion of Moreno and other opposition members involved in the altercation. CNN has reached out to Moreno for comment ...,0,,Moreno for comment,Unknown,unknown,2025-08-30T16:00:01.439885Z,Low,Group
https://www.cnn.com/2025/08/27/us/title-ix-college-sexual-assault-policy-change,www.cnn.com,Students head back to college campuses under Title IX sexual ...,"3 days ago ... “If a student is branded by their university to be essentially a sex criminal, and that's on their record, and they face expulsion, good luck getting into ...",0,,college campuses under Title IX sexual,Unknown,unknown,2025-08-30T16:00:01.440263Z,Low,Criminal
https://transcripts.cnn.com/show/ampr/date/2025-08-15/segment/01,transcripts.cnn.com,CNN.com - Transcripts,"Aug 15, 2025 ... famines, with all the repressions, with all the expulsions of Ukrainians to Siberia and Kazakhstan. We've suffered so much from them that if we don't put an ...",0,them that if we don,Siberia and Kazakhstan,Unknown,unknown,2025-08-30T16:00:01.440493Z,Low,Group
https://www.cnn.com/2025/08/13/middleeast/israel-in-talks-to-resettle-palestinians-from-gaza-in-south-sudan-ap-intl,www.cnn.com,Israel is in talks to possibly resettle Palestinians from Gaza in South ...,"Aug 12, 2025 ... Palestinians, rights groups, and much of the international community have rejected the proposals as a blueprint for forcible expulsion in violation of ...",0,Gaza in South,possibly resettle Palestinians from Gaza in South,Unknown,unknown,2025-08-30T16:00:01.441237Z,Low,Mass
https://www.cnn.com/us/live-news/pennsylvania-us-steel-explosion-08-11-25,www.cnn.com,Explosion at US Steel Clairton Coke Works | CNN,"Aug 10, 2025 ... Our live coverage of the news out of Pittsburgh on the steel coking plant explosion has concluded for the day. Please scroll through the posts below for today's ...",0,,,Unknown,unknown,2025-08-30T16:00:01.441715Z,Low,Group
https://transcripts.cnn.com/show/cnc/date/2025-08-07/segment/06,transcripts.cnn.com,CNN.com - Transcripts,"Aug 6, 2025 ... But what this administration is doing, and what our lawsuit is challenging, is the idea that an idea can be sufficiently dangerous to justify your expulsion ...",0,,justify your expulsion,Unknown,unknown,2025-08-30T16:00:01.442189Z,Low,Group
https://cnnespanol.cnn.com/latinoamerica/nicaragua,cnnespanol.cnn.com,"Últimas noticias de Nicaragua hoy: imágenes, videos y reportajes ...","Aug 6, 2025 ... Última hora y noticias de Nicaragua y lo que pasa en el país. Fotos, videos, reportajes y más.",0,,,Unknown,unknown,2025-08-30T16:00:01.442646Z,Low,Group
https://transcripts.cnn.com/show/wwkmf/date/2025-08-07/segment/01,transcripts.cnn.com,Putin Suggests UAE For Possible Site Of Summit With Trump ...,"Aug 6, 2025 ... Gaza in advance of their expulsion. And it's the alignment of these extreme statements and the extreme actions on the ground, which I think is leading to an ...",0,,an,Unknown,unknown,2025-08-30T16:00:01.443126Z,Low,Group
https://www.cnn.com/2025/08/06/middleeast/israel-gaza-conquest-military-netanyahu-intl,www.cnn.com,Israeli military chief warns against takeover of Gaza as Netanyahu ...,"Aug 5, 2025 ... In a meeting with top officials on Tuesday evening, Israel Defense Forces (IDF) Chief of Staff Lt. Gen. Eyal Zamir cautioned that fully conquering Gaza would ...",0,,,Unknown,unknown,2025-08-30T16:00:01.443626Z,Low,Group
https://cnnespanol.cnn.com/2025/08/05/mundo/europa-reino-unido-francia-acuerdo-migrante-internacional-reux,cnnespanol.cnn.com,Reino Unido comenzará a enviar de regreso a algunos inmigrantes ...,"Aug 4, 2025 ... Gran Bretaña dijo que comenzará a implementar un acuerdo para regresar a algunos inmigrantes que llegan en pequeñas embarcaciones a Francia en unos días, ...",0,,,Unknown,unknown,2025-08-30T16:00:01.444120Z,Low,Group
https://cnnespanol.cnn.com/2025/08/01/eeuu/jueza-suspende-deportaciones-aceleradas-parole-trax,cnnespanol.cnn.com,Jueza suspende las deportaciones aceleradas de inmigrantes con ...,"Jul 31, 2025 ... El eje central de la demanda es la decisión del Gobierno de aplicar la “expulsión acelerada” —un proceso de deportación acelerada que se utiliza normalmente ...",0,,,Unknown,unknown,2025-08-30T16:00:01.444646Z,Low,Group
https://transcripts.cnn.com/show/cnr?start_fileid=cnr_2025-08-01_17,transcripts.cnn.com,CNN.com - Transcripts,"Jul 31, 2025 ... ... Expulsion; Afghan Refugees Forces Deportations; Lawmakers Tour Alligator Alcatraz. Aired 4-5a ET • Russia's War on Ukraine; Malnutrition Crisis in Sudan ...",0,,,Unknown,unknown,2025-08-30T16:00:01.445127Z,High,Group
https://www.nytimes.com/topic/organization/us-justice-department?page=5,www.nytimes.com,U.S. Justice Department - Page 5 - The New York Times,"16 hours ago ... ... expulsion to El Salvador and its aftermath. By Alan Feuer. Aug. 19, 2025. Read Abrego Garcia's Motion. Lawyers for Kilmar Armando Abrego Garcia, the immigrant ...",0,,El Salvador and its aftermath,ICE,unknown,2025-08-30T16:00:01.445591Z,Low,Group
https://www.nytimes.com/by/alan-feuer,www.nytimes.com,Alan Feuer - The New York Times,16 hours ago ... It was the second time that Mr. Abrego Garcia's lawyers have sought to hold the Trump administration accountable over its handling of his expulsion to El ...,0,,hold the Trump administration accountable over its handling of his expulsion to El,Unknown,unknown,2025-08-30T16:00:01.446822Z,Low,Group
https://www.nytimes.com/news-event/immigration-us?page=5,www.nytimes.com,U.S. Immigration and Border News - Page 5 - The New York Times,16 hours ago ... It was the second time that Mr. Abrego Garcia's lawyers have sought to hold the Trump administration accountable over its handling of his expulsion to El ...,0,,hold the Trump administration accountable over its handling of his expulsion to El,Unknown,unknown,2025-08-30T16:00:01.447269Z,Low,Group
https://www.nytimes.com/topic/subject/suits-and-litigation?page=3,www.nytimes.com,Suits and Litigation - Page 3 - The New York Times,2 days ago ... It was the second time that Mr. Abrego Garcia's lawyers have sought to hold the Trump administration accountable over its handling of his expulsion to El ...,0,,hold the Trump administration accountable over its handling of his expulsion to El,Unknown,unknown,2025-08-30T16:00:01.447492Z,Low,Group
https://www.nytimes.com/live/2025/08/29/us/trump-news,www.nytimes.com,Trump Live Updates: Appeals Court Finds Many Tariffs Were Issued ...,22 hours ago ... Trump's order to remove her. Her lawyers argued that Mr. Trump's actions were “unprecedented and illegal” and warned that if the president were allowed to ...,0,,remove her,Unknown,unknown,2025-08-30T16:00:01.447733Z,Low,Group
https://www.nytimes.com/topic/subject/deportation,www.nytimes.com,Deportation - The New York Times,2 days ago ... It was the second time that Mr. Abrego Garcia's lawyers have sought to hold the Trump administration accountable over its handling of his expulsion to El ...,0,,hold the Trump administration accountable over its handling of his expulsion to El,Unknown,unknown,2025-08-30T16:00:01.447919Z,Low,Group
https://www.nytimes.com/topic/destination/venezuela?page=5,www.nytimes.com,Venezuela - Page 5 - The New York Times,"2 days ago ... ... expulsion. By Alan Feuer. June 10, 2025. La prohibición de entrada de Trump trae nuevas dificultades a los países en guerra. Para los habitantes de países como ...",0,,,Unknown,unknown,2025-08-30T16:00:01.448233Z,Low,Group
https://www.nytimes.com/2025/08/29/opinion/gerrymandering-texas-newsom-trump.html,www.nytimes.com,Opinion | Why the Texas Democrats' Walkout Worked - The New ...,"1 day ago ... Of course, the Texas Democrats didn't put their lives on the line as the Bloody Sunday marchers did, but they did risk expulsion from the Legislature, and Mr.",0,the Legislature,,Unknown,unknown,2025-08-30T16:00:01.448425Z,Low,Group
https://www.nytimes.com/topic/subject/women-and-girls?page=5,www.nytimes.com,Women and Girls - Page 5 - The New York Times,2 days ago ... “Get ready to cope” was the message from an aid worker to women returning to Taliban rule in Afghanistan after their expulsion from Iran. By Elian Peltier ...,0,an aid worker to women returning to Taliban rule in Afghanistan after their expulsion from Iran,cope,Unknown,unknown,2025-08-30T16:00:01.448686Z,Low,Group
